fulfillment_id,order_id,warehouse_hub,delivery_zone,promised_date,delivery_status,actual_delivery_date,delay_reason,delivery_partner
FUL_002174,ORD_002174,Sharjah Hub,Zone D,2025-12-17 12:32:18,On Time,2025-12-17 12:32:18,,FastTrack
FUL_002175,ORD_002175,Abu Dhabi Hub,Zone B,2025-10-13 16:16:00,On Time,2025-10-13 16:16:00,,QuickShip
FUL_002176,ORD_002176,Dubai Hub,Zone E,2026-01-05 13:31:12,On Time,2025-12-31 13:31:12,,FastTrack
FUL_002177,ORD_002177,Dubai Hub,Zone E,2025-12-19 05:17:50,Delayed,2025-12-22 05:17:50,Address Issue,QuickShip
FUL_002178,ORD_002178,Abu Dhabi Hub,Zone D,2025-10-19 01:39:06,On Time,2025-10-18 01:39:06,,QuickShip
FUL_002179,ORD_002179,Abu Dhabi Hub,Zone E,2025-11-11 21:04:49,On Time,2025-11-10 21:04:49,,FastTrack
FUL_002180,ORD_002180,Sharjah Hub,Zone F,2025-12-20 21:21:59,On Time,2025-12-20 21:21:59,,SpeedLink
FUL_002181,ORD_002181,Dubai Hub,Zone A,2025-12-28 14:41:35,On Time,2025-12-27 14:41:35,,FastTrack
FUL_002182,ORD_002182,Abu Dhabi Hub,Zone D,2025-11-25 05:29:30,On Time,2025-11-25 05:29:30,,QuickShip
FUL_002183,ORD_002183,Sharjah Hub,Zone B,2025-11-22 00:46:19,On Time,2025-11-21 00:46:19,,FastTrack
FUL_002184,ORD_002184,Abu Dhabi Hub,Zone E,2026-01-05 07:53:08,On Time,2026-01-04 07:53:08,,FastTrack
FUL_002185,ORD_002185,Abu Dhabi Hub,Zone D,2026-01-03 06:14:00,Pending,,,FastTrack
FUL_002186,ORD_002186,Sharjah Hub,Zone E,2025-11-28 19:39:55,Pending,,,FastTrack
FUL_002187,ORD_002187,Abu Dhabi Hub,Zone E,2025-11-13 12:34:16,On Time,2025-11-12 12:34:16,,SpeedLink
FUL_002188,ORD_002188,Dubai Hub,Zone D,2025-10-16 15:21:21,OnTime,2025-10-15 15:21:21,,FastTrack
FUL_002189,ORD_002189,Abu Dhabi Hub,Zone A,2025-10-23 22:39:06,Delayed,2025-10-30 22:39:06,Address Issue,QuickShip
FUL_002190,ORD_002190,Dubai Hub,Zone C,2025-12-17 02:13:52,Failed,2025-12-18 02:13:52,,SpeedLink
FUL_002191,ORD_002191,Dubai Hub,Zone A,2025-12-07 09:34:10,Failed,2025-12-12 09:34:10,,SpeedLink
FUL_002192,ORD_002192,Abu Dhabi Hub,Zone A,2025-11-14 02:45:09,On Time,2025-11-13 02:45:09,,FastTrack
FUL_002193,ORD_002193,Abu Dhabi Hub,Zone E,2025-10-19 06:10:00,On Time,2025-10-18 06:10:00,,FastTrack
FUL_002194,ORD_002194,Dubai Hub,Zone E,2025-11-30 16:34:49,On Time,2025-11-30 16:34:49,,FastTrack
FUL_002195,ORD_002195,Dubai Hub,Zone F,2025-10-08 13:33:58,On Time,2025-10-07 13:33:58,,SpeedLink
FUL_002196,ORD_002196,Dubai Hub,Zone D,2025-11-08 10:36:14,On Time,2025-11-08 10:36:14,,SpeedLink
FUL_002197,ORD_002197,Dubai Hub,Zone F,2025-11-10 13:57:07,Failed,2025-11-12 13:57:07,,SpeedLink
FUL_002198,ORD_002198,Dubai Hub,Zone A,2025-11-27 16:40:33,On Time,2025-11-27 16:40:33,,SpeedLink
FUL_002199,ORD_002199,Dubai Hub,Zone E,2025-11-10 07:01:38,On Time,2025-11-09 07:01:38,,SpeedLink
FUL_002200,ORD_002200,Dubai Hub,Zone A,2025-11-20 02:25:41,On Time,2025-11-20 02:25:41,,QuickShip
FUL_002201,ORD_002201,Sharjah Hub,Zone D,2025-10-17 21:35:27,On Time,2025-10-16 21:35:27,,SpeedLink
FUL_002202,ORD_002202,Dubai Hub,Zone C,2025-12-04 07:53:45,On Time,2025-12-04 07:53:45,,QuickShip
FUL_002203,ORD_002203,Dubai Hub,Zone F,2025-11-17 19:15:52,On Time,2025-11-16 19:15:52,,QuickShip
FUL_002204,ORD_002204,Sharjah Hub,Zone F,2025-11-13 13:11:27,Failed,2025-11-17 13:11:27,,FastTrack
FUL_002205,ORD_002205,Dubai Hub,Zone C,2025-11-26 16:23:35,Delayed,2025-12-01 16:23:35,Customer Unavailable,FastTrack
FUL_002206,ORD_002206,Dubai Hub,Zone D,2025-10-12 16:56:57,On Time,2025-10-12 16:56:57,,SpeedLink
FUL_002207,ORD_002207,Dubai Hub,Zone F,2025-12-19 02:39:25,On Time,2025-12-18 02:39:25,,QuickShip
FUL_002208,ORD_002208,Sharjah Hub,Zone D,2025-10-10 19:47:22,On Time,2025-10-10 19:47:22,,FastTrack
FUL_002209,ORD_002209,Abu Dhabi Hub,Zone F,2025-12-17 04:45:28,On Time,2025-12-17 04:45:28,,FastTrack
FUL_002210,ORD_002210,Abu Dhabi Hub,Zone C,2025-10-12 14:41:23,Failed,2025-10-15 14:41:23,,SpeedLink
FUL_002211,ORD_002211,Dubai Hub,Zone F,2025-10-24 15:08:43,On Time,2025-10-24 15:08:43,,QuickShip
FUL_002212,ORD_002212,Dubai Hub,Zone B,2025-10-25 22:56:19,Pending,,,SpeedLink
FUL_002213,ORD_002213,Abu Dhabi Hub,Zone D,2025-12-17 20:22:22,On Time,2025-12-17 20:22:22,,QuickShip
FUL_002214,ORD_002214,Abu Dhabi Hub,Zone B,2025-12-29 02:25:12,On Time,2025-12-29 02:25:12,,SpeedLink
FUL_002215,ORD_002215,Sharjah Hub,Zone C,2025-12-12 23:27:03,On Time,2025-12-12 23:27:03,,SpeedLink
FUL_002216,ORD_002216,Dubai Hub,Zone D,2025-12-12 23:55:39,On Time,2025-12-11 23:55:39,,FastTrack
FUL_002217,ORD_002217,Dubai Hub,Zone A,2025-10-26 08:55:42,On Time,2025-10-26 08:55:42,,SpeedLink
FUL_002218,ORD_002218,Abu Dhabi Hub,Zone D,2025-12-27 20:32:33,Delayed,2025-12-29 20:32:33,Warehouse Delay,QuickShip
FUL_002219,ORD_002219,Sharjah Hub,Zone B,2025-11-05 02:43:35,Failed,2025-11-08 02:43:35,,SpeedLink
FUL_002220,ORD_002220,Abu Dhabi Hub,Zone A,2025-11-27 17:12:00,On Time,2025-11-26 17:12:00,,SpeedLink
FUL_002221,ORD_002221,Abu Dhabi Hub,Zone D,2025-11-13 05:47:20,Delayed,2025-11-16 05:47:20,Rider Unavailable,QuickShip
FUL_002222,ORD_002222,Dubai Hub,Zone E,2025-10-24 02:31:08,Delayed,2025-10-29 02:31:08,Traffic/Weather,SpeedLink
FUL_002223,ORD_002223,Dubai Hub,Zone F,2025-12-14 03:17:18,On Time,2025-12-14 03:17:18,,SpeedLink
FUL_002224,ORD_002224,Dubai Hub,Zone E,2025-12-01 22:59:51,On Time,2025-12-01 22:59:51,,FastTrack
FUL_002225,ORD_002225,Abu Dhabi Hub,Zone D,2025-12-16 09:14:02,On Time,2025-12-16 09:14:02,,FastTrack
FUL_002226,ORD_002226,Dubai Hub,Zone C,2025-12-12 09:55:32,On Time,2025-12-11 09:55:32,,FastTrack
FUL_002227,ORD_002227,Dubai Hub,Zone B,2025-10-16 04:26:36,Delayed,2025-10-17 04:26:36,Traffic/Weather,SpeedLink
FUL_002228,ORD_002228,Dubai Hub,Zone C,2025-10-23 12:08:02,On Time,2025-10-23 12:08:02,,QuickShip
FUL_002229,ORD_002229,Dubai Hub,Zone C,2025-11-21 21:29:56,On Time,2025-11-20 21:29:56,,SpeedLink
FUL_002230,ORD_002230,Sharjah Hub,Zone C,2025-12-26 01:41:23,Delayed,2025-12-28 01:41:23,Rider Unavailable,QuickShip
FUL_002231,ORD_002231,Sharjah Hub,Zone A,2025-12-28 09:35:44,On Time,2025-12-28 09:35:44,,QuickShip
FUL_002232,ORD_002232,Dubai Hub,Zone F,2025-12-11 17:32:31,Delayed,2025-12-17 17:32:31,Warehouse Delay,QuickShip
FUL_002233,ORD_002233,Dubai Hub,Zone F,2025-12-29 10:34:55,On Time,2025-12-28 10:34:55,,SpeedLink
FUL_002234,ORD_002234,Abu Dhabi Hub,Zone F,2026-01-06 14:06:48,On Time,2026-01-06 14:06:48,,SpeedLink
FUL_002235,ORD_002235,Sharjah Hub,Zone D,2025-11-26 03:37:02,On Time,2025-11-25 03:37:02,,FastTrack
FUL_002236,ORD_002236,Dubai Hub,Zone F,2025-12-13 11:07:05,On Time,2025-12-13 11:07:05,,SpeedLink
FUL_002237,ORD_002237,Dubai Hub,Zone F,2025-12-18 17:54:05,On Time,2025-12-17 17:54:05,,FastTrack
FUL_002238,ORD_002238,Sharjah Hub,Zone B,2025-12-06 06:13:07,On Time,2025-12-06 06:13:07,,SpeedLink
FUL_002239,ORD_002239,Dubai Hub,Zone F,2026-01-05 07:41:22,On Time,2026-01-05 07:41:22,,FastTrack
FUL_002240,ORD_002240,Sharjah Hub,Zone E,2025-11-03 17:24:31,Pending,,,SpeedLink
FUL_002241,ORD_002241,Dubai Hub,Zone A,2025-11-30 07:06:22,On Time,2025-11-29 07:06:22,,FastTrack
FUL_002242,ORD_002242,Abu Dhabi Hub,Zone E,2025-11-01 03:38:14,On Time,2025-10-31 03:38:14,,SpeedLink
FUL_002243,ORD_002243,Abu Dhabi Hub,Zone B,2025-10-10 08:34:41,Failed,2025-10-13 08:34:41,,SpeedLink
FUL_002244,ORD_002244,Dubai Hub,Zone A,2025-12-31 01:52:56,On Time,2025-12-31 01:52:56,,FastTrack
FUL_002245,ORD_002245,Abu Dhabi Hub,Zone F,2025-11-16 13:04:59,Failed,2025-11-20 13:04:59,,FastTrack
FUL_002246,ORD_002246,Abu Dhabi Hub,Zone E,2025-12-13 14:41:09,On Time,2025-12-12 14:41:09,,FastTrack
FUL_002247,ORD_002247,Abu Dhabi Hub,Zone A,2025-11-12 05:55:13,On Time,2025-11-12 05:55:13,,FastTrack
FUL_002248,ORD_002248,Sharjah Hub,Zone D,2025-11-28 01:35:19,Delayed,2025-12-05 01:35:19,Warehouse Delay,FastTrack
FUL_002249,ORD_002249,Abu Dhabi Hub,Zone B,2025-11-04 20:57:27,On Time,2025-11-03 20:57:27,,QuickShip
FUL_002250,ORD_002250,Abu Dhabi Hub,Zone B,2025-11-05 09:47:28,Delayed,2025-11-07 09:47:28,Traffic/Weather,QuickShip
FUL_002251,ORD_002251,Sharjah Hub,Zone B,2025-10-17 10:13:47,On Time,2025-10-17 10:13:47,,FastTrack
FUL_002252,ORD_002252,Abu Dhabi Hub,Zone C,2026-01-07 15:51:28,On Time,2026-01-07 15:51:28,,QuickShip
FUL_002253,ORD_002253,Dubai Hub,Zone C,2026-01-03 11:21:36,On Time,2026-01-02 11:21:36,,QuickShip
FUL_002254,ORD_002254,Dubai Hub,Zone E,2025-10-18 03:50:51,Pending,,,SpeedLink
FUL_002255,ORD_002255,Dubai Hub,Zone B,2025-12-22 19:42:11,On Time,2025-12-21 19:42:11,,SpeedLink
FUL_002256,ORD_002256,Dubai Hub,Zone B,2025-10-20 13:10:07,Delayed,2025-10-21 13:10:07,Traffic/Weather,SpeedLink
FUL_002257,ORD_002257,Dubai Hub,Zone A,2025-11-29 20:06:31,On Time,2025-11-28 20:06:31,,FastTrack
FUL_002258,ORD_002258,Sharjah Hub,Zone C,2025-10-13 14:18:40,Pending,,,FastTrack
FUL_002259,ORD_002259,Dubai Hub,Zone A,2025-12-02 20:11:05,Delayed,2025-12-07 20:11:05,Address Issue,SpeedLink
FUL_002260,ORD_002260,Dubai Hub,Zone C,2026-01-03 03:57:38,On Time,2026-01-03 03:57:38,,FastTrack
FUL_002261,ORD_002261,Dubai Hub,Zone F,2025-12-12 19:57:30,On Time,2025-12-11 19:57:30,,QuickShip
FUL_002262,ORD_002262,Abu Dhabi Hub,Zone F,2025-11-19 13:01:36,On Time,2025-11-19 13:01:36,,SpeedLink
FUL_002263,ORD_002263,Dubai Hub,Zone A,2025-12-14 01:21:28,Failed,2025-12-15 01:21:28,,QuickShip
FUL_002264,ORD_002264,Dubai Hub,Zone A,2025-12-27 15:18:33,Delayed,2026-01-02 15:18:33,Warehouse Delay,SpeedLink
FUL_002265,ORD_002265,Dubai Hub,Zone F,2025-10-19 21:44:43,On Time,2025-10-19 21:44:43,,FastTrack
FUL_002266,ORD_002266,Abu Dhabi Hub,Zone D,2025-12-16 23:11:36,Delayed,2025-12-18 23:11:36,Traffic/Weather,QuickShip
FUL_002267,ORD_002267,Abu Dhabi Hub,Zone A,2025-12-13 01:47:50,On Time,2025-12-12 01:47:50,,SpeedLink
FUL_002268,ORD_002268,Abu Dhabi Hub,Zone D,2025-11-25 23:39:43,On Time,2025-11-25 23:39:43,,SpeedLink
FUL_002269,ORD_002269,Abu Dhabi Hub,Zone B,2025-11-13 22:05:48,On Time,2025-11-13 22:05:48,,FastTrack
FUL_002270,ORD_002270,Dubai Hub,Zone A,2025-12-24 13:43:39,Delayed,2025-12-30 13:43:39,Warehouse Delay,SpeedLink
FUL_002271,ORD_002271,Sharjah Hub,Zone D,2025-11-04 13:53:50,On Time,2025-11-04 13:53:50,,QuickShip
FUL_002272,ORD_002272,Dubai Hub,Zone F,2025-11-15 18:11:51,On Time,2025-11-15 18:11:51,,SpeedLink
FUL_002273,ORD_002273,Dubai Hub,Zone A,2025-10-09 13:32:00,On Time,2025-10-08 13:32:00,,SpeedLink
FUL_002274,ORD_002274,Sharjah Hub,Zone D,2026-01-06 15:18:28,Delayed,2026-01-13 15:18:28,Traffic/Weather,FastTrack
FUL_002275,ORD_002275,Sharjah Hub,Zone D,2025-10-27 08:59:42,Failed,2025-10-30 08:59:42,,SpeedLink
FUL_002276,ORD_002276,Abu Dhabi Hub,Zone A,2025-11-18 08:55:41,Delayed,2025-11-23 08:55:41,Address Issue,QuickShip
FUL_002277,ORD_002277,Abu Dhabi Hub,Zone C,2025-12-03 05:37:51,Delayed,2025-12-05 05:37:51,Address Issue,FastTrack
FUL_002278,ORD_002278,Sharjah Hub,Zone D,2025-12-27 00:24:28,Failed,2025-12-28 00:24:28,,QuickShip
FUL_002279,ORD_002279,Abu Dhabi Hub,Zone D,2025-12-29 17:07:28,Delayed,2026-01-03 17:07:28,Rider Unavailable,QuickShip
FUL_002280,ORD_002280,Abu Dhabi Hub,Zone C,2025-11-15 12:37:54,On Time,2025-11-15 12:37:54,,QuickShip
FUL_002281,ORD_002281,Dubai Hub,Zone A,2025-11-25 02:54:46,Delayed,2025-11-29 02:54:46,Traffic/Weather,SpeedLink
FUL_002282,ORD_002282,Abu Dhabi Hub,Zone B,2025-12-01 05:53:04,On Time,2025-11-30 05:53:04,,FastTrack
FUL_002283,ORD_002283,Dubai Hub,Zone B,2025-12-04 15:16:10,On Time,2025-12-04 15:16:10,,SpeedLink
FUL_002284,ORD_002284,Sharjah Hub,Zone C,2025-12-10 14:17:21,On Time,2025-12-10 14:17:21,,SpeedLink
FUL_002285,ORD_002285,Abu Dhabi Hub,Zone B,2025-12-21 21:53:53,On Time,2025-12-21 21:53:53,,QuickShip
FUL_002286,ORD_002286,Dubai Hub,Zone D,2025-11-09 09:23:47,Delayed,2025-11-16 09:23:47,Traffic/Weather,FastTrack
FUL_002287,ORD_002287,Dubai Hub,Zone A,2025-10-25 14:03:58,Delayed,2025-10-28 14:03:58,Traffic/Weather,SpeedLink
FUL_002288,ORD_002288,Sharjah Hub,Zone B,2025-12-19 11:54:35,On Time,2025-12-18 11:54:35,,QuickShip
FUL_002289,ORD_002289,Sharjah Hub,Zone B,2025-12-14 21:11:46,On Time,2025-12-13 21:11:46,,QuickShip
FUL_002290,ORD_002290,Dubai Hub,Zone E,2025-11-06 10:12:02,On Time,2025-11-05 10:12:02,,SpeedLink
FUL_002291,ORD_002291,Dubai Hub,Zone A,2025-10-29 11:46:49,On Time,2025-10-28 11:46:49,,SpeedLink
FUL_002292,ORD_002292,Sharjah Hub,Zone E,2025-11-01 21:25:24,On Time,2025-10-31 21:25:24,,FastTrack
FUL_002293,ORD_002293,Abu Dhabi Hub,Zone E,2025-10-29 08:38:02,On Time,2025-10-28 08:38:02,,QuickShip
FUL_002294,ORD_002294,Dubai Hub,Zone D,2025-12-09 14:26:46,On Time,2025-12-09 14:26:46,,FastTrack
FUL_002295,ORD_002295,Sharjah Hub,Zone F,2025-11-13 22:01:40,On Time,2025-11-12 22:01:40,,FastTrack
FUL_002296,ORD_002296,Dubai Hub,Zone F,2026-01-03 07:35:15,Delayed,2026-01-06 07:35:15,Address Issue,SpeedLink
FUL_002297,ORD_002297,Abu Dhabi Hub,Zone A,2025-11-09 08:38:35,On Time,2025-11-08 08:38:35,,SpeedLink
FUL_002298,ORD_002298,Dubai Hub,Zone B,2025-11-20 05:34:10,On Time,2025-11-19 05:34:10,,SpeedLink
FUL_002299,ORD_002299,Dubai Hub,Zone F,2025-12-06 16:09:18,On Time,2025-12-05 16:09:18,,QuickShip
FUL_002300,ORD_002300,Abu Dhabi Hub,Zone D,2025-11-08 01:28:43,On Time,2025-11-07 01:28:43,,QuickShip
FUL_002301,ORD_002301,Sharjah Hub,Zone F,2025-12-03 05:52:35,On Time,2025-12-03 05:52:35,,FastTrack
FUL_002302,ORD_002302,Dubai Hub,Zone C,2026-01-06 04:35:09,On Time,2026-01-06 04:35:09,,QuickShip
FUL_002303,ORD_002303,Dubai Hub,Zone B,2025-12-16 13:27:26,On Time,2025-12-16 13:27:26,,FastTrack
FUL_002304,ORD_002304,Abu Dhabi Hub,Zone A,2025-10-25 18:54:03,Failed,2025-10-28 18:54:03,,SpeedLink
FUL_002305,ORD_002305,Dubai Hub,Zone C,2025-10-18 06:38:09,On Time,2025-10-17 06:38:09,,SpeedLink
FUL_002306,ORD_002306,Abu Dhabi Hub,Zone C,2025-11-19 16:29:36,On Time,2025-11-18 16:29:36,,FastTrack
FUL_002307,ORD_002307,Sharjah Hub,Zone F,2025-12-22 08:26:26,Delayed,2025-12-26 08:26:26,Traffic/Weather,FastTrack
FUL_002308,ORD_002308,Dubai Hub,Zone F,2025-12-13 08:25:19,On Time,2025-12-12 08:25:19,,SpeedLink
FUL_002309,ORD_002309,Dubai Hub,Zone A,2025-11-23 21:56:58,Delayed,2025-11-29 21:56:58,Address Issue,QuickShip
FUL_002310,ORD_002310,Dubai Hub,Zone E,2025-12-28 00:06:57,On Time,2025-12-27 00:06:57,,FastTrack
FUL_002311,ORD_002311,Abu Dhabi Hub,Zone C,2025-11-22 20:45:35,On Time,2025-11-21 20:45:35,,SpeedLink
FUL_002312,ORD_002312,Abu Dhabi Hub,Zone F,2025-10-18 20:45:20,Delayed,2025-10-25 20:45:20,Warehouse Delay,SpeedLink
FUL_002313,ORD_002313,Abu Dhabi Hub,Zone E,2026-01-01 09:21:52,on-time,2026-01-01 09:21:52,,FastTrack
FUL_002314,ORD_002314,Abu Dhabi Hub,Zone C,2025-12-01 22:58:25,On Time,2025-12-01 22:58:25,,FastTrack
FUL_002315,ORD_002315,Abu Dhabi Hub,Zone E,2025-12-20 05:24:12,On Time,2025-12-19 05:24:12,,QuickShip
FUL_002316,ORD_002316,Abu Dhabi Hub,Zone A,2025-12-25 16:54:20,Delayed,2025-12-30 16:54:20,Warehouse Delay,QuickShip
FUL_002317,ORD_002317,Dubai Hub,Zone B,2025-12-14 06:54:48,Delayed,2025-12-20 06:54:48,Customer Unavailable,FastTrack
FUL_002318,ORD_002318,Abu Dhabi Hub,Zone D,2026-01-06 00:54:52,On Time,2026-01-05 00:54:52,,SpeedLink
FUL_002319,ORD_002319,Dubai Hub,Zone A,2025-11-19 01:54:52,On Time,2025-11-19 01:54:52,,SpeedLink
FUL_002320,ORD_002320,Dubai Hub,Zone B,2025-10-15 00:49:08,On Time,2025-10-14 00:49:08,,QuickShip
FUL_002321,ORD_002321,Abu Dhabi Hub,Zone F,2025-10-11 21:06:32,On Time,2025-10-10 21:06:32,,FastTrack
FUL_002322,ORD_002322,Abu Dhabi Hub,Zone E,2025-12-27 02:16:55,On Time,2025-12-27 02:16:55,,FastTrack
FUL_002323,ORD_002323,Dubai Hub,Zone E,2025-12-03 19:47:40,On Time,2025-12-03 19:47:40,,SpeedLink
FUL_002324,ORD_002324,Sharjah Hub,Zone C,2025-12-18 13:33:51,On Time,2025-12-17 13:33:51,,SpeedLink
FUL_002325,ORD_002325,Sharjah Hub,Zone F,2025-12-11 18:17:30,Delayed,2026-01-11 18:17:30,Rider Unavailable,QuickShip
FUL_002326,ORD_002326,Abu Dhabi Hub,Zone F,2025-10-22 07:20:05,On Time,2025-10-21 07:20:05,,FastTrack
FUL_002327,ORD_002327,Abu Dhabi Hub,Zone D,2025-10-18 16:04:48,On Time,2025-10-17 16:04:48,,SpeedLink
FUL_002328,ORD_002328,Abu Dhabi Hub,Zone C,2025-11-23 15:23:53,On Time,2025-11-23 15:23:53,,QuickShip
FUL_002329,ORD_002329,Dubai Hub,Zone D,2026-01-05 08:21:56,On Time,2026-01-05 08:21:56,,QuickShip
FUL_002330,ORD_002330,Abu Dhabi Hub,Zone E,2026-01-02 01:55:07,On Time,2026-01-02 01:55:07,,SpeedLink
FUL_002331,ORD_002331,Sharjah Hub,Zone A,2026-01-07 23:21:04,Delayed,2026-01-12 23:21:04,Traffic/Weather,QuickShip
FUL_002332,ORD_002332,Dubai Hub,Zone B,2025-10-12 14:36:06,Delayed,2025-10-17 14:36:06,Warehouse Delay,FastTrack
FUL_002333,ORD_002333,Dubai Hub,Zone F,2026-01-01 11:41:45,On Time,2026-01-01 11:41:45,,FastTrack
FUL_002334,ORD_002334,Dubai Hub,Zone A,2025-12-14 06:41:01,On Time,2025-12-14 06:41:01,,QuickShip
FUL_002335,ORD_002335,Abu Dhabi Hub,Zone C,2025-12-17 20:41:46,On Time,2025-12-16 20:41:46,,SpeedLink
FUL_002336,ORD_002336,Dubai Hub,Zone E,2025-12-17 01:34:15,On Time,2025-12-16 01:34:15,,FastTrack
FUL_002337,ORD_002337,Dubai Hub,Zone A,2025-12-29 09:13:59,On Time,2025-12-29 09:13:59,,SpeedLink
FUL_002338,ORD_002338,Dubai Hub,Zone B,2025-12-11 13:25:26,On Time,2025-12-11 13:25:26,,SpeedLink
FUL_002339,ORD_002339,Dubai Hub,Zone C,2025-10-19 04:58:25,On Time,2025-10-18 04:58:25,,QuickShip
FUL_002340,ORD_002340,Abu Dhabi Hub,Zone F,2025-11-03 16:32:20,On Time,2025-11-02 16:32:20,,FastTrack
FUL_002341,ORD_002341,Dubai Hub,Zone B,2026-01-06 17:46:59,Delayed,2026-01-07 17:46:59,Address Issue,QuickShip
FUL_002342,ORD_002342,Sharjah Hub,Zone C,2025-11-04 15:04:20,On Time,2025-11-03 15:04:20,,FastTrack
FUL_002343,ORD_002343,Dubai Hub,Zone D,2026-01-02 06:41:13,On Time,2026-01-02 06:41:13,,SpeedLink
FUL_002344,ORD_002344,Sharjah Hub,Zone E,2025-10-15 05:37:50,On Time,2025-10-14 05:37:50,,SpeedLink
FUL_002345,ORD_002345,Dubai Hub,Zone D,2026-01-04 17:22:55,On Time,2026-01-03 17:22:55,,FastTrack
FUL_002346,ORD_002346,Abu Dhabi Hub,Zone C,2025-11-18 10:57:50,On Time,2025-11-17 10:57:50,,QuickShip
FUL_002347,ORD_002347,Dubai Hub,Zone A,2025-11-23 08:25:50,Delayed,2025-11-24 08:25:50,Traffic/Weather,QuickShip
FUL_002348,ORD_002348,Sharjah Hub,Zone A,2025-11-09 06:33:15,On Time,2025-11-09 06:33:15,,FastTrack
FUL_002349,ORD_002349,Sharjah Hub,Zone E,2025-12-27 03:20:07,On Time,2025-12-27 03:20:07,,FastTrack
FUL_002350,ORD_002350,Dubai Hub,Zone B,2025-11-21 11:28:39,On Time,2025-11-20 11:28:39,,QuickShip
FUL_002351,ORD_002351,Dubai Hub,Zone F,2026-01-07 23:34:09,On Time,2026-01-06 23:34:09,,FastTrack
FUL_002352,ORD_002352,Dubai Hub,Zone A,2025-12-04 23:41:49,On Time,2025-12-04 23:41:49,,FastTrack
FUL_002353,ORD_002353,Abu Dhabi Hub,Zone E,2025-10-25 11:44:05,Pending,,,FastTrack
FUL_002354,ORD_002354,Dubai Hub,Zone C,2025-12-26 07:55:16,On Time,2025-12-26 07:55:16,,QuickShip
FUL_002355,ORD_002355,Abu Dhabi Hub,Zone F,2025-11-19 15:39:45,Delayed,2025-11-25 15:39:45,Warehouse Delay,FastTrack
FUL_002356,ORD_002356,Sharjah Hub,Zone B,2025-11-02 14:18:51,OnTime,2025-11-02 14:18:51,,FastTrack
FUL_002357,ORD_002357,Sharjah Hub,Zone E,2025-12-06 02:39:53,Delayed,2025-12-10 02:39:53,Address Issue,QuickShip
FUL_002358,ORD_002358,Dubai Hub,Zone C,2025-12-10 19:12:03,On Time,2025-12-09 19:12:03,,SpeedLink
FUL_002359,ORD_002359,Abu Dhabi Hub,Zone F,2025-12-06 11:35:50,On Time,2025-12-05 11:35:50,,SpeedLink
FUL_002360,ORD_002360,Dubai Hub,Zone F,2025-12-13 03:25:00,On Time,2025-12-12 03:25:00,,SpeedLink
FUL_002361,ORD_002361,Sharjah Hub,Zone F,2025-12-22 13:12:48,On Time,2025-12-21 13:12:48,,FastTrack
FUL_002362,ORD_002362,Abu Dhabi Hub,Zone C,2025-12-02 17:02:22,on-time,2025-12-01 17:02:22,,FastTrack
FUL_002363,ORD_002363,Abu Dhabi Hub,Zone B,2025-10-10 05:28:47,On Time,2025-10-09 05:28:47,,FastTrack
FUL_002364,ORD_002364,Dubai Hub,Zone B,2025-11-19 21:29:12,On Time,2025-11-18 21:29:12,,QuickShip
FUL_002365,ORD_002365,Dubai Hub,Zone A,2025-10-21 08:12:09,On Time,2025-10-20 08:12:09,,FastTrack
FUL_002366,ORD_002366,Sharjah Hub,Zone A,2025-11-03 22:14:51,On Time,2025-11-02 22:14:51,,FastTrack
FUL_002367,ORD_002367,Dubai Hub,Zone E,2025-10-10 11:05:36,Delayed,2025-10-14 11:05:36,Address Issue,SpeedLink
FUL_002368,ORD_002368,Dubai Hub,Zone D,2025-10-13 20:09:18,Delayed,2025-10-16 20:09:18,Warehouse Delay,SpeedLink
FUL_002369,ORD_002369,Dubai Hub,Zone E,2025-10-22 22:15:39,on-time,2025-10-22 22:15:39,,FastTrack
FUL_002370,ORD_002370,Dubai Hub,Zone F,2025-12-25 00:18:44,On Time,2025-12-24 00:18:44,,FastTrack
FUL_002371,ORD_002371,Sharjah Hub,Zone E,2025-12-27 19:54:30,On Time,2025-12-26 19:54:30,,FastTrack
FUL_002372,ORD_002372,Dubai Hub,Zone E,2026-01-06 09:30:31,On Time,2026-01-05 09:30:31,,QuickShip
FUL_002373,ORD_002373,Sharjah Hub,Zone A,2026-01-04 04:33:53,On Time,2026-01-03 04:33:53,,QuickShip
FUL_002374,ORD_002374,Dubai Hub,Zone F,2025-10-14 12:58:59,On Time,2025-10-14 12:58:59,,FastTrack
FUL_002375,ORD_002375,Abu Dhabi Hub,Zone A,2025-10-11 19:25:23,Delayed,2025-10-16 19:25:23,Warehouse Delay,QuickShip
FUL_002376,ORD_002376,Dubai Hub,Zone A,2025-11-01 11:26:06,Pending,,,SpeedLink
FUL_002377,ORD_002377,Sharjah Hub,Zone B,2025-12-04 14:43:49,On Time,2025-12-04 14:43:49,,SpeedLink
FUL_002378,ORD_002378,Dubai Hub,Zone D,2026-01-05 15:49:41,On Time,2026-01-05 15:49:41,,SpeedLink
FUL_002379,ORD_002379,Dubai Hub,Zone D,2025-12-03 03:35:07,On Time,2025-12-02 03:35:07,,QuickShip
FUL_002380,ORD_002380,Sharjah Hub,Zone A,2025-11-02 13:55:08,On Time,2025-11-02 13:55:08,,SpeedLink
FUL_002381,ORD_002381,Dubai Hub,Zone D,2025-10-18 09:02:41,OnTime,2025-10-17 09:02:41,,SpeedLink
